call_id,customer_id,tower_id,call_type,duration_sec,cost,dropped_flag,call_date
CALL_0138176,2621-UDNLU,TOWER_033,SMS,2219,44.57,0,2025-06-22
CALL_0138177,9993-LHIEB,TOWER_048,Data,3076,5.72,0,2025-12-22
CALL_0138178,3807-XHCJH,TOWER_009,Data,167,2.15,0,2025-07-20
CALL_0138179,8146-QQKZH,TOWER_044,SMS,415,43.87,0,2026-01-10
CALL_0138180,1202-KKGFU,TOWER_029,SMS,1764,28.44,0,2025-12-02
CALL_0138181,5067-DGXLL,TOWER_022,Voice,3559,13.73,0,2025-09-18
CALL_0138182,8205-VSLRB,TOWER_002,SMS,590,38.08,0,2025-06-09
CALL_0138183,2790-XUYMV,TOWER_019,SMS,1741,34.35,0,2025-10-17
CALL_0138184,0690-SRQID,TOWER_016,Data,2669,5.24,0,2025-07-09
CALL_0138185,8644-XLFBW,TOWER_032,Data,115,29.18,0,2026-02-21
CALL_0138186,1629-DQQVB,TOWER_023,Voice,20,45.08,0,2025-12-10
CALL_0138187,9691-HKOVS,TOWER_041,SMS,2536,9.29,0,2025-08-25
CALL_0138188,5799-JRCZO,TOWER_039,Data,3384,5.63,0,2025-12-08
CALL_0138189,0643-OKLRP,TOWER_039,Data,2916,39.31,0,2025-11-15
CALL_0138190,1045-LTCYT,TOWER_020,SMS,3498,36.21,0,2026-03-11
CALL_0138191,0373-AIVNJ,TOWER_029,Voice,2140,3.09,0,2025-08-23
CALL_0138192,5788-YPOEG,TOWER_023,Voice,3497,0.39,0,2026-01-03
CALL_0138193,3973-SKMLN,TOWER_046,Data,3595,31.24,0,2025-12-22
CALL_0138194,8515-OCTJS,TOWER_004,Data,3011,2.64,1,2025-09-19
CALL_0138195,3021-VLNRJ,TOWER_006,Data,3068,41.18,0,2026-04-27
CALL_0138196,4844-JJWUY,TOWER_012,SMS,1629,14.73,1,2025-06-20
CALL_0138197,0807-ZABDG,TOWER_018,Data,1692,35.76,0,2025-10-18
CALL_0138198,4647-XXZAM,TOWER_007,SMS,665,12.12,0,2025-09-29
CALL_0138199,8970-ANWXO,TOWER_024,Voice,3039,31.62,0,2025-06-23
CALL_0138200,3662-FXJFO,TOWER_037,Voice,3202,47.69,0,2025-07-28
CALL_0138201,9592-ERDKV,TOWER_006,Data,2419,12.87,0,2025-10-24
CALL_0138202,3999-QGRJH,TOWER_048,Data,2505,43.05,1,2026-03-18
CALL_0138203,9190-MFJLN,TOWER_047,SMS,2861,43.82,1,2025-10-19
CALL_0138204,3865-ZYKAD,TOWER_033,Voice,3059,32.59,0,2025-09-01
CALL_0138205,2041-JIJCI,TOWER_016,Voice,2249,29.9,0,2025-06-15
CALL_0138206,5960-MVTUK,TOWER_042,Voice,271,43.68,0,2025-10-30
CALL_0138207,9357-UJRUN,TOWER_023,Voice,2038,30.77,0,2025-12-02
CALL_0138208,3714-XPXBW,TOWER_004,SMS,2124,23.48,0,2026-01-14
CALL_0138209,7359-WWYJV,TOWER_039,Data,3333,9.6,0,2025-09-19
CALL_0138210,3707-LRWZD,TOWER_030,Data,876,10.58,0,2026-02-25
CALL_0138211,4553-DVPZG,TOWER_049,Voice,3513,34.2,0,2025-08-02
CALL_0138212,5712-VBOXD,TOWER_019,Data,3055,16.99,0,2025-06-06
CALL_0138213,9633-DENPU,TOWER_001,SMS,2873,17.64,0,2025-08-20
CALL_0138214,4566-QVRRW,TOWER_044,Data,1145,41.73,0,2025-08-19
CALL_0138215,2207-RYYRL,TOWER_050,Data,2696,45.56,0,2026-04-03
CALL_0138216,0621-TSSMU,TOWER_033,SMS,3396,10.23,0,2025-12-02
CALL_0138217,3655-SNQYZ,TOWER_014,Data,1606,45.89,0,2025-05-26
CALL_0138218,5546-QUERU,TOWER_031,Data,1457,37.42,1,2026-03-07
CALL_0138219,5317-FLPJF,TOWER_033,Voice,250,36.76,0,2025-05-06
CALL_0138220,6121-TNHBO,TOWER_001,SMS,1424,29.89,0,2025-10-29
CALL_0138221,8348-HFYIV,TOWER_012,Voice,2312,43.93,0,2025-11-18
CALL_0138222,1038-RQOST,TOWER_015,Voice,2635,8.6,0,2025-05-06
CALL_0138223,7562-UXTPG,TOWER_034,SMS,1748,47.69,0,2025-12-06
CALL_0138224,5248-KWLAR,TOWER_006,Data,2536,0.45,0,2026-03-06
CALL_0138225,6631-HMANX,TOWER_007,SMS,2430,44.29,0,2025-10-20
CALL_0138226,5318-IXUZF,TOWER_010,Voice,654,27.25,1,2026-03-18
CALL_0138227,4510-HIMLV,TOWER_046,Data,126,25.13,1,2026-04-03
CALL_0138228,6211-WWLTF,TOWER_013,SMS,2385,7.21,0,2026-03-10
CALL_0138229,8180-AKMJV,TOWER_028,SMS,3493,46.71,0,2025-08-02
CALL_0138230,0378-CJKPV,TOWER_039,Voice,793,32.01,0,2026-03-12
CALL_0138231,3503-TYDAY,TOWER_009,Voice,156,35.59,0,2025-10-03
CALL_0138232,5012-YSPJJ,TOWER_047,Voice,1135,23.57,0,2026-04-13
CALL_0138233,5868-YWPDW,TOWER_020,SMS,1053,18.36,1,2025-11-27
CALL_0138234,4702-IOQDC,TOWER_044,Voice,2739,40.39,1,2025-10-07
CALL_0138235,0813-TAXXS,TOWER_005,Voice,3012,17.78,0,2025-08-23
CALL_0138236,5060-TQUQN,TOWER_008,Data,174,23.25,0,2025-11-24
CALL_0138237,7129-CAKJW,TOWER_035,Data,3246,2.65,0,2025-05-31
CALL_0138238,6734-GMPVK,TOWER_023,SMS,2613,5.84,1,2026-01-28
CALL_0138239,1215-EXRMO,TOWER_049,SMS,175,19.48,0,2025-08-11
CALL_0138240,7779-LGOVN,TOWER_016,Voice,622,40.59,0,2026-04-21
CALL_0138241,5206-HPJKM,TOWER_036,Voice,372,8.73,0,2026-04-08
CALL_0138242,1169-WCVAK,TOWER_016,SMS,2070,23.72,0,2025-10-15
CALL_0138243,2845-AFFTX,TOWER_006,Voice,2447,8.44,0,2025-12-04
CALL_0138244,6872-HXFNF,TOWER_015,SMS,2227,37.17,0,2026-01-20
CALL_0138245,4955-VCWBI,TOWER_011,SMS,2405,26.7,0,2025-07-17
CALL_0138246,2446-ZKVAF,TOWER_008,SMS,2241,42.87,0,2025-08-15
CALL_0138247,1635-NZATJ,TOWER_042,Voice,3122,7.41,0,2025-12-22
CALL_0138248,2007-QVGAW,TOWER_015,Data,63,30.47,0,2025-05-08
CALL_0138249,0872-JCPIB,TOWER_047,Voice,2524,42.96,0,2026-03-17
CALL_0138250,2316-ESMLS,TOWER_009,Voice,4,2.3,0,2025-09-26
CALL_0138251,4911-BANWH,TOWER_017,Data,2786,13.24,0,2026-01-19
CALL_0138252,6479-OAUSD,TOWER_027,Voice,2915,20.01,0,2025-10-28
CALL_0138253,9391-LMANN,TOWER_022,Voice,1396,15.76,0,2025-09-02
CALL_0138254,2439-QKJUL,TOWER_013,SMS,3155,42.5,0,2026-03-27
CALL_0138255,0496-AHOOK,TOWER_046,SMS,2775,22.65,0,2025-12-25
CALL_0138256,2642-MAWLJ,TOWER_006,SMS,615,26.73,0,2026-03-11
CALL_0138257,6229-UOLQL,TOWER_025,Voice,1599,32.87,0,2025-12-13
CALL_0138258,2251-PYLPB,TOWER_048,SMS,1271,30.32,0,2025-11-29
CALL_0138259,3276-HDUEG,TOWER_023,SMS,2744,21.02,1,2025-08-29
CALL_0138260,1710-RCXUS,TOWER_003,Data,2446,43.59,0,2025-06-29
CALL_0138261,0732-OCQOC,TOWER_004,Data,2744,36.51,0,2025-06-03
CALL_0138262,4009-ALQFH,TOWER_002,SMS,1732,30.74,0,2026-04-24
CALL_0138263,2506-TNFCO,TOWER_016,Voice,699,11.3,0,2025-07-06
CALL_0138264,8512-WIWYV,TOWER_030,SMS,2898,14.26,0,2026-01-16
CALL_0138265,9780-FKVVF,TOWER_006,SMS,1980,42.01,1,2025-06-29
CALL_0138266,8999-XXGNS,TOWER_029,SMS,2273,48.94,0,2025-12-21
CALL_0138267,1729-VLAZJ,TOWER_047,Data,1393,48.2,0,2025-06-05
CALL_0138268,8984-EYLLL,TOWER_009,Data,2186,14.92,0,2025-09-11
CALL_0138269,9845-QOMAD,TOWER_007,Data,2580,13.3,0,2026-03-06
CALL_0138270,9818-XQCUV,TOWER_016,Voice,2460,8.73,0,2026-02-07
CALL_0138271,8720-RQSBJ,TOWER_045,Voice,713,47.17,0,2025-07-26
CALL_0138272,5651-YLPRD,TOWER_035,SMS,307,30.77,0,2025-06-27
CALL_0138273,6086-ESGRL,TOWER_020,SMS,627,40.99,1,2025-12-28
CALL_0138274,1596-OQSPS,TOWER_044,Voice,1229,15.27,1,2025-06-03
CALL_0138275,1930-WNXSB,TOWER_021,Voice,1862,35.6,0,2025-08-31
CALL_0138276,3768-NLUBH,TOWER_012,Voice,1952,30.18,0,2025-05-16
CALL_0138277,3074-GQWYX,TOWER_008,Voice,3145,13.84,0,2025-08-04
CALL_0138278,5676-CFLYY,TOWER_016,SMS,3091,15.73,0,2025-09-25
CALL_0138279,8033-ATFAS,TOWER_008,Data,880,43.31,1,2025-06-07
CALL_0138280,5215-LNLDJ,TOWER_013,SMS,3525,14.95,0,2025-06-27
CALL_0138281,8903-XEBGX,TOWER_016,SMS,480,6.81,0,2025-11-22
CALL_0138282,0178-CIIKR,TOWER_025,Data,2197,30.22,0,2025-09-24
CALL_0138283,7156-MHUGY,TOWER_039,Voice,599,0.43,0,2025-11-14
CALL_0138284,8580-AECUZ,TOWER_019,Voice,2484,42.14,0,2025-09-30
CALL_0138285,7860-UXCRM,TOWER_038,SMS,3479,48.01,0,2026-02-02
CALL_0138286,1541-ETJZO,TOWER_050,SMS,1054,18.94,0,2026-02-20
CALL_0138287,0788-DXBFY,TOWER_022,Voice,768,15.19,0,2025-06-28
CALL_0138288,9391-YZEJW,TOWER_043,Voice,1593,31.45,0,2025-05-16
CALL_0138289,9640-ZSLDC,TOWER_027,Data,907,24.23,0,2026-02-25
CALL_0138290,8000-REIQB,TOWER_032,SMS,3576,39.43,1,2025-07-10
CALL_0138291,1576-PFZIW,TOWER_004,SMS,1710,31.77,0,2026-04-05
CALL_0138292,4487-ZYJZK,TOWER_040,Data,2155,20.03,0,2025-09-30
CALL_0138293,2792-LSHWX,TOWER_042,Voice,659,9.43,0,2026-02-06
CALL_0138294,3519-ZKXGG,TOWER_001,Data,165,44.48,1,2026-01-13
CALL_0138295,8417-GSODA,TOWER_027,Voice,3293,36.1,0,2025-05-26
CALL_0138296,9534-NSXEM,TOWER_013,Data,3211,26.69,0,2025-07-01
CALL_0138297,1767-TGTKO,TOWER_003,Voice,1918,45.28,0,2025-10-31
CALL_0138298,0794-YVSGE,TOWER_048,SMS,2811,35.55,0,2025-08-15
CALL_0138299,3001-CBHLQ,TOWER_044,Data,1133,10.16,0,2025-11-21
CALL_0138300,2344-JMOGN,TOWER_020,Data,972,24.31,0,2025-06-04
CALL_0138301,8454-AATJP,TOWER_004,SMS,301,42.11,0,2025-10-22
CALL_0138302,1427-VERSM,TOWER_033,SMS,1238,31.04,0,2025-06-07
CALL_0138303,9565-DJPIB,TOWER_037,Data,532,36.46,0,2025-10-04
CALL_0138304,9919-YLNNG,TOWER_038,Voice,732,14.83,0,2026-04-27
CALL_0138305,3926-CUQZX,TOWER_009,Voice,2242,17.59,0,2025-07-30
CALL_0138306,4488-KQFDT,TOWER_015,Voice,2135,8.84,0,2025-04-29
CALL_0138307,6789-HJBWG,TOWER_016,Data,3305,46.97,0,2025-09-08
CALL_0138308,0811-GSDTP,TOWER_009,Data,1662,20.37,0,2026-04-24
CALL_0138309,2845-HSJCY,TOWER_016,SMS,288,18.12,0,2025-08-29
CALL_0138310,8421-WZOOW,TOWER_046,Data,2620,29.97,0,2025-06-01
CALL_0138311,7056-IMHCC,TOWER_020,SMS,730,30.52,0,2026-02-10
CALL_0138312,8510-TMWYB,TOWER_017,Voice,379,25.06,0,2025-10-03
CALL_0138313,7639-LIAYI,TOWER_050,Data,1227,23.76,0,2025-07-17
CALL_0138314,8010-EZLOU,TOWER_024,SMS,2214,8.12,0,2026-01-19
CALL_0138315,8980-WQFWL,TOWER_042,Data,956,13.26,0,2025-12-21
CALL_0138316,6122-EFVKN,TOWER_016,Voice,1073,5.43,1,2025-10-29
CALL_0138317,1356-MKYSK,TOWER_045,SMS,627,17.67,0,2026-01-19
CALL_0138318,0928-XUTSN,TOWER_041,Data,2864,17.19,0,2025-06-10
CALL_0138319,0975-VOOVL,TOWER_024,Data,3077,37.61,0,2026-02-09
CALL_0138320,2227-JRSJX,TOWER_044,Voice,2951,17.6,0,2025-12-04
CALL_0138321,0463-TXOAK,TOWER_011,Voice,3464,6.88,0,2025-09-09
CALL_0138322,0434-CSFON,TOWER_015,Voice,3048,15.21,0,2025-04-29
CALL_0138323,3452-FLHYD,TOWER_028,Data,2412,10.55,0,2025-09-06
CALL_0138324,0357-NVCRI,TOWER_043,SMS,1186,18.61,0,2026-01-19
CALL_0138325,3027-ZTDHO,TOWER_022,SMS,3037,17.52,0,2026-03-31
CALL_0138326,2908-WGAXL,TOWER_012,SMS,3290,44.74,0,2025-06-11
CALL_0138327,1226-JZNKR,TOWER_033,Voice,3201,20.09,0,2025-12-27
CALL_0138328,6729-GDNGC,TOWER_008,SMS,1071,19.78,1,2026-04-05
CALL_0138329,3059-NGMXB,TOWER_005,Data,1651,22.7,0,2025-06-02
CALL_0138330,0969-RGKCU,TOWER_038,Data,386,37.2,0,2025-05-25
CALL_0138331,9867-XOBQA,TOWER_048,SMS,3041,44.56,0,2025-12-15
CALL_0138332,8008-HAWED,TOWER_041,Data,1586,26.47,0,2025-10-13
CALL_0138333,2040-LDIWQ,TOWER_023,Voice,1192,22.07,0,2025-06-09
CALL_0138334,6275-YDUVO,TOWER_046,SMS,1398,16.05,0,2025-12-10
CALL_0138335,2931-SVLTV,TOWER_050,Data,2818,8.1,0,2025-07-23
CALL_0138336,5519-YLDGW,TOWER_011,Voice,2235,30.96,0,2025-05-01
CALL_0138337,4979-HPRFL,TOWER_013,Voice,2144,3.21,0,2026-02-02
CALL_0138338,6726-WEXXK,TOWER_013,Data,2504,10.02,0,2025-10-21
CALL_0138339,2049-BAFNW,TOWER_040,Voice,340,3.18,0,2026-02-26
CALL_0138340,0496-AHOOK,TOWER_018,Voice,2742,18.59,0,2026-03-12
CALL_0138341,4654-ULTTN,TOWER_031,Voice,479,21.45,0,2025-07-12
CALL_0138342,7967-HYCDE,TOWER_021,SMS,724,30.72,0,2025-10-16
CALL_0138343,2038-LLMLM,TOWER_011,Voice,898,46.95,0,2026-03-30
CALL_0138344,1740-CSDJP,TOWER_007,Data,313,30.72,0,2025-09-25
CALL_0138345,3279-DYZQM,TOWER_008,Data,1001,20.68,0,2025-12-01
CALL_0138346,1022-RKXDR,TOWER_024,SMS,1405,36.36,0,2025-10-04
CALL_0138347,2773-MADBQ,TOWER_014,Voice,1992,36.18,0,2025-07-12
CALL_0138348,4958-XCBDQ,TOWER_022,Data,795,44.3,0,2026-01-09
CALL_0138349,9734-UYXQI,TOWER_039,Voice,937,33.1,0,2025-11-23
CALL_0138350,4890-VMUAV,TOWER_030,SMS,1334,25.14,0,2026-04-26
CALL_0138351,6839-ITVZJ,TOWER_007,SMS,3431,8.87,0,2026-03-30
CALL_0138352,9127-QRZMH,TOWER_032,SMS,1207,11.48,0,2026-03-18
CALL_0138353,9962-BFPDU,TOWER_020,SMS,3276,36.54,0,2025-07-22
CALL_0138354,6713-OKOMC,TOWER_011,Data,3327,41.59,0,2025-10-18
CALL_0138355,3249-ZPQRG,TOWER_049,Voice,568,48.31,0,2026-03-06
CALL_0138356,5813-UECBU,TOWER_026,Data,2004,27.65,0,2025-07-12
CALL_0138357,1841-YSJGV,TOWER_004,SMS,1668,36.05,0,2025-06-17
CALL_0138358,0804-XBFBV,TOWER_011,Voice,777,38.57,0,2025-05-13
CALL_0138359,7714-YXSMB,TOWER_017,Voice,183,35.65,1,2025-08-31
CALL_0138360,3824-RHKVR,TOWER_038,SMS,654,7.19,0,2026-01-15
CALL_0138361,2386-LAHRK,TOWER_001,Voice,1428,49.36,1,2026-03-12
CALL_0138362,1766-GKNMI,TOWER_024,Data,3395,26.29,0,2025-11-06
CALL_0138363,8294-UIMBA,TOWER_011,Voice,2615,6.57,0,2025-09-09
CALL_0138364,4255-DDUOU,TOWER_015,Data,281,8.9,0,2025-05-03
CALL_0138365,1755-RMCXH,TOWER_038,Data,1188,19.11,0,2026-01-14
CALL_0138366,4879-GZLFH,TOWER_044,Data,567,26.45,0,2025-09-28
CALL_0138367,9548-LIGTA,TOWER_036,Voice,2709,33.52,0,2026-03-02
CALL_0138368,9788-YTFGE,TOWER_045,Data,2095,21.04,0,2025-12-21
CALL_0138369,4546-FOKWR,TOWER_041,SMS,2327,45.68,0,2025-05-31
CALL_0138370,6203-HBZPA,TOWER_042,Data,62,13.22,0,2025-09-22
CALL_0138371,7739-LAXOG,TOWER_025,Voice,3080,37.62,0,2025-10-21
CALL_0138372,6131-JLWZM,TOWER_006,SMS,3352,7.12,0,2026-04-16
CALL_0138373,0795-GMVQO,TOWER_038,Data,2173,39.84,0,2025-09-10
CALL_0138374,1401-FTHFQ,TOWER_027,SMS,179,20.68,0,2025-07-31
CALL_0138375,4664-NJCMS,TOWER_039,Voice,3009,33.73,0,2025-07-08
CALL_0138376,4652-NNHNY,TOWER_019,SMS,2137,24.1,1,2026-01-06
CALL_0138377,0859-YGKFW,TOWER_018,SMS,952,0.15,0,2026-03-11
CALL_0138378,6986-IXNDM,TOWER_005,Data,569,15.53,0,2025-10-23
CALL_0138379,5644-PDMZC,TOWER_007,SMS,1565,44.51,0,2025-05-31
CALL_0138380,9190-MFJLN,TOWER_034,Data,1805,15.45,0,2025-08-28
CALL_0138381,0401-WDBXM,TOWER_011,Voice,1732,15.45,0,2025-06-04
CALL_0138382,2080-CAZNM,TOWER_020,Data,2094,47.96,0,2025-12-16
CALL_0138383,9286-DOJGF,TOWER_019,Voice,2128,37.49,0,2026-01-09
CALL_0138384,3950-VPYJB,TOWER_003,Data,1732,5.1,0,2026-01-28
CALL_0138385,0302-JOIVN,TOWER_021,Voice,1552,40.12,1,2025-04-30
CALL_0138386,8083-YTZES,TOWER_030,Voice,100,19.72,1,2026-03-10
CALL_0138387,1550-EENBN,TOWER_019,Data,851,10.76,0,2025-08-03
CALL_0138388,6284-AHOOQ,TOWER_042,Data,1845,23.91,0,2025-10-23
CALL_0138389,3318-OSATS,TOWER_036,Data,389,8.02,0,2026-03-28
CALL_0138390,1518-OMDIK,TOWER_024,Data,3468,40.71,0,2026-04-11
CALL_0138391,7923-IYJWY,TOWER_024,Voice,3073,28.54,0,2025-11-25
CALL_0138392,8071-SBTRN,TOWER_045,SMS,1999,14.83,0,2026-04-16
CALL_0138393,6651-AZVTJ,TOWER_044,SMS,2717,2.05,1,2025-04-29
CALL_0138394,2509-TFPJU,TOWER_001,Voice,3366,21.41,0,2026-04-14
CALL_0138395,2324-AALNO,TOWER_039,SMS,631,3.93,0,2025-11-09
CALL_0138396,9565-AXSMR,TOWER_009,Voice,283,43.58,0,2025-06-13
CALL_0138397,8648-PFRMP,TOWER_016,Data,3549,21.91,0,2026-02-13
CALL_0138398,1976-CFOCS,TOWER_007,Voice,466,20.39,1,2025-10-17
CALL_0138399,2091-MJTFX,TOWER_037,SMS,2212,27.1,1,2026-02-22
CALL_0138400,9174-IHETN,TOWER_026,Voice,2714,37.85,0,2025-11-19
CALL_0138401,1309-BXVOQ,TOWER_032,Data,2679,21.34,1,2026-04-19
CALL_0138402,2831-EBWRN,TOWER_039,SMS,2204,24.84,0,2026-04-04
CALL_0138403,2749-CTKAJ,TOWER_046,Voice,3351,44.45,0,2025-09-23
CALL_0138404,2888-ADFAO,TOWER_044,Data,2821,45.52,0,2025-11-01
CALL_0138405,2519-LBNQL,TOWER_005,Voice,270,11.52,1,2025-05-24
CALL_0138406,7339-POGZN,TOWER_014,Voice,1347,38.63,0,2026-02-10
CALL_0138407,3084-DOWLE,TOWER_036,Voice,1069,12.62,0,2025-05-21
CALL_0138408,8035-BUYVG,TOWER_048,Voice,1299,49.08,0,2025-08-02
CALL_0138409,8099-MZPUJ,TOWER_050,Data,804,44.21,0,2026-04-21
CALL_0138410,5327-CNLUQ,TOWER_016,SMS,3043,32.46,1,2026-02-09
CALL_0138411,5696-EXCYS,TOWER_021,SMS,1017,23.17,0,2026-01-27
CALL_0138412,0362-ZBZWJ,TOWER_042,Voice,1442,7.23,0,2025-07-08
CALL_0138413,0909-SDHNU,TOWER_048,Voice,939,43.28,0,2025-07-29
CALL_0138414,4250-WAROZ,TOWER_029,SMS,2010,16.56,0,2025-06-08
CALL_0138415,1891-UAWWU,TOWER_039,Data,2315,23.33,0,2025-05-06
CALL_0138416,0057-QBUQH,TOWER_034,SMS,2973,44.95,0,2025-12-02
CALL_0138417,7795-CFOCW,TOWER_028,Data,1225,35.41,0,2025-10-09
CALL_0138418,3663-MITLP,TOWER_039,SMS,187,3.83,0,2025-07-26
CALL_0138419,2967-MXRAV,TOWER_037,Data,460,6.48,0,2025-08-22
CALL_0138420,1894-IGFSG,TOWER_027,SMS,1413,24.87,1,2025-05-02
CALL_0138421,0440-EKDCF,TOWER_047,Data,3420,2.18,0,2026-02-20
CALL_0138422,0684-AOSIH,TOWER_016,Data,3142,4.18,0,2025-12-22
CALL_0138423,6849-OYAMU,TOWER_031,SMS,3245,10.41,0,2025-05-31
CALL_0138424,5091-HFAZW,TOWER_027,SMS,3125,26.32,0,2026-02-19
CALL_0138425,3999-WRNGR,TOWER_039,Data,185,8.74,0,2026-04-26
CALL_0138426,0690-SRQID,TOWER_044,Voice,353,10.44,0,2025-08-11
CALL_0138427,1545-JFUML,TOWER_026,Data,1992,17.13,0,2025-12-11
CALL_0138428,1027-LKKQQ,TOWER_039,Voice,849,2.94,0,2025-11-29
CALL_0138429,5404-GGUKR,TOWER_041,SMS,364,1.99,0,2026-04-07
CALL_0138430,9033-EOXWV,TOWER_024,Voice,2338,26.51,0,2025-08-25
CALL_0138431,2632-IVXVF,TOWER_027,SMS,1942,49.44,0,2025-11-05
CALL_0138432,6131-FOYAS,TOWER_001,Data,3313,22.13,0,2026-02-22
CALL_0138433,7180-PISOG,TOWER_031,Data,1928,16.22,1,2025-08-16
CALL_0138434,8033-ATFAS,TOWER_027,SMS,269,49.49,0,2026-01-20
CALL_0138435,8133-ANHHJ,TOWER_032,Voice,1803,36.17,0,2025-07-13
CALL_0138436,8059-UDZFY,TOWER_010,SMS,1323,18.27,0,2025-12-26
CALL_0138437,9121-PHQSR,TOWER_048,Voice,284,34.95,0,2025-10-01
CALL_0138438,0595-ITUDF,TOWER_001,Voice,2699,48.74,0,2025-11-24
CALL_0138439,4138-NAXED,TOWER_020,Data,1566,22.41,0,2025-05-14
CALL_0138440,7234-FECYN,TOWER_012,Voice,2734,48.5,0,2025-05-04
CALL_0138441,5982-PSMKW,TOWER_037,Voice,3313,11.74,0,2025-06-21
CALL_0138442,0936-NQLJU,TOWER_025,Voice,9,4.67,0,2026-03-18
CALL_0138443,5569-OUICF,TOWER_011,Voice,1396,24.92,0,2025-06-22
CALL_0138444,7547-EKNFS,TOWER_011,SMS,2441,35.06,0,2025-06-07
CALL_0138445,9928-BZVLZ,TOWER_012,Voice,1587,26.3,0,2026-01-22
CALL_0138446,1150-WFARN,TOWER_025,Voice,1511,10.23,0,2025-08-31
CALL_0138447,1728-CXQBE,TOWER_049,Voice,3246,29.85,0,2026-02-05
CALL_0138448,9625-QSTYE,TOWER_003,Data,732,36.94,0,2025-08-16
CALL_0138449,6142-VSJQO,TOWER_026,Data,704,40.61,1,2025-12-19
CALL_0138450,2845-HSJCY,TOWER_014,Data,1011,37.52,1,2025-08-11
CALL_0138451,6357-JJPQT,TOWER_032,Data,722,40.62,0,2025-09-05
CALL_0138452,0191-ZHSKZ,TOWER_048,Data,727,22.13,0,2025-06-17
CALL_0138453,9170-CCKOU,TOWER_020,Data,3297,34.94,0,2025-10-21
CALL_0138454,4112-LUEIZ,TOWER_010,Voice,1473,32.37,0,2025-09-05
CALL_0138455,4335-UPJSI,TOWER_018,Voice,1512,2.57,0,2025-10-03
CALL_0138456,9776-OJUZI,TOWER_014,Data,1066,8.62,0,2025-08-10
CALL_0138457,5816-QVHRX,TOWER_010,SMS,929,30.5,0,2025-12-13
CALL_0138458,8512-WIWYV,TOWER_030,SMS,3405,5.15,0,2025-07-16
CALL_0138459,1784-EZDKJ,TOWER_049,Data,1398,17.15,0,2025-10-12
CALL_0138460,9796-MVYXX,TOWER_003,Data,1155,8.53,1,2025-07-29
CALL_0138461,0654-PQKDW,TOWER_045,Voice,2069,19.89,0,2025-08-02
CALL_0138462,8561-NMTBD,TOWER_039,Voice,2197,24.23,0,2025-09-07
CALL_0138463,1725-MIMXW,TOWER_012,Data,1181,17.46,0,2025-09-20
CALL_0138464,6349-JDHQP,TOWER_032,SMS,3373,20.66,0,2026-04-16
CALL_0138465,5084-OOVCJ,TOWER_036,Voice,1828,11.16,0,2025-11-01
CALL_0138466,9585-KKMFD,TOWER_002,SMS,3473,22.55,0,2025-07-21
CALL_0138467,5762-TJXGK,TOWER_027,SMS,186,10.54,0,2025-12-18
CALL_0138468,2511-MORQY,TOWER_010,Data,3267,27.06,0,2025-08-03
CALL_0138469,5207-PLSTK,TOWER_013,SMS,3445,42.07,0,2025-12-12
CALL_0138470,6897-RWMUB,TOWER_041,Data,3297,47.75,0,2025-12-11
CALL_0138471,6827-IEAUQ,TOWER_019,SMS,2650,16.77,1,2025-12-30
CALL_0138472,1728-CXQBE,TOWER_046,Data,96,11.48,0,2026-01-02
CALL_0138473,0106-GHRQR,TOWER_032,SMS,273,11.28,1,2026-03-20
CALL_0138474,4881-JVQOD,TOWER_030,SMS,1407,40.23,0,2025-08-18
CALL_0138475,9152-AMKAK,TOWER_033,Data,3096,11.42,0,2025-06-18
CALL_0138476,7346-MEDWM,TOWER_017,Voice,3054,20.73,0,2025-08-01
CALL_0138477,5951-AOFIH,TOWER_025,Data,2681,20.59,0,2026-03-14
CALL_0138478,3948-KXDUF,TOWER_024,Voice,357,18.48,1,2025-11-30
CALL_0138479,5998-VVEJY,TOWER_027,Voice,1559,33.6,0,2025-07-19
CALL_0138480,1543-LLLFT,TOWER_020,SMS,2069,40.75,0,2025-07-13
CALL_0138481,9359-JANWS,TOWER_040,Voice,1694,24.05,0,2025-09-01
CALL_0138482,3588-WSTTJ,TOWER_005,SMS,3308,41.87,0,2025-04-28
CALL_0138483,1309-XGFSN,TOWER_034,Data,129,3.38,0,2025-07-31
CALL_0138484,4576-CSAJH,TOWER_014,SMS,378,32.35,0,2026-02-11
CALL_0138485,7563-BIUPC,TOWER_004,SMS,2895,31.12,0,2025-07-06
CALL_0138486,8490-BXHEO,TOWER_013,Voice,2239,18.69,0,2025-12-20
CALL_0138487,2956-GGUCQ,TOWER_022,Data,3046,33.1,0,2025-08-16
CALL_0138488,6583-KQJLK,TOWER_038,SMS,1335,36.25,0,2026-03-10
CALL_0138489,5908-QMGOE,TOWER_044,Voice,1501,16.48,1,2026-02-19
CALL_0138490,9408-HRXRK,TOWER_043,Data,3080,25.94,0,2025-09-05
CALL_0138491,2729-VNVAP,TOWER_030,SMS,3319,27.73,0,2025-09-14
CALL_0138492,6834-NXDCA,TOWER_036,SMS,1382,15.61,1,2025-05-04
CALL_0138493,0336-PIKEI,TOWER_030,SMS,3312,19.64,0,2025-07-05
CALL_0138494,9137-NOQKA,TOWER_009,Voice,1174,46.84,0,2025-05-10
CALL_0138495,9150-KPBJQ,TOWER_035,Data,3283,15.72,0,2025-12-25
CALL_0138496,4616-ULAOA,TOWER_024,SMS,1713,13.98,0,2025-11-30
